datetime,title,link,house_type,price,acreage,address,district,city,bedrooms,wc,house_direction,balcony_direction,description,price 2,price 3,wc 2,bedrooms 2,floors,floors 2,property age,latitude,longitude,hospital,supermarket,school,park,hospital_distance,supermarket_distance,school_distance,park_distance
2022-12-27 15:44:34,"HXH thông 9PN, chính chủ lâu đời trung tâm Bình Thạnh, không quy hoạch",https://batdongsan.vn/hxh-thong-9pn-chinh-chu-lau-doi-trung-tam-binh-thanh-khong-quy-hoach-r257806,Nhà riêng,13.8,81.0,"Bình Thanh, Hồ Chí Minh, Bình Thạnh, TP Hồ Chí Minh",Bình Thạnh,TP Hồ Chí Minh,9.0,8.0,,,"NHÀ ĐẸP CHÍNH CHỦ LÂU ĐỜI SÁT VÁCH QUẬN 1 - HXH 7 CHỖ VÀO NHÀ - 2 MẶT TIỀN TRƯỚC SAU - KHÔNG QUY HOẠCH - 81M2 - 4 TẦNG - 13.8 TỶ.
- Hoàng Hoa Thám, Phường 5,  Bình Thạnh 
- DT 81m2 (4.2m/4.3mx19mx4 tầng)
- Giá 13.8 tỷ thương lượng
+ Vị trí Nhà gần UBND Bình Thạnh, Sát Vách Quận 1. Gần Chợ, Trường học Cấp 1, 2, 3. Khu vực dân cư hiện hữu an ninh, yên tĩnh, sạch sẽ.
+ Hẻm trước nhà xe hơi thông, xe hơi 7 chỗ quay đầu và vào nhà thoải mái. Hẻm thông thoáng, lịch sự, kinh doanh được.
+ Nhà chính chủ ở 20 năm tự xây 4 Tầng kiên cố, 9 Phòng ngủ, 8 WC. Xây lệch tầng và có 2 giếng trời thoáng mát. Có thể bố trí thêm thang máy nếu có nhu cầu.
+ Sổ hồng Vuông đẹp, nở hậu nhẹ, không lỗi phong thuỷ, hoàn công đủ, công chứng ngay.",13.8,13.8,8.0,9.0,4.0,,166,10.8199135,106.6987697,False,False,False,False,0.0,0.0,0.0,0.0
2022-12-27 15:39:02,Hậu World Cup-Bán nhà gấp-\Chỉ 3.8 tỷ-Nhà 2 lầu-75m2-Hẻm ô tô-Gần ngã tư MK Thủ Đức.,https://batdongsan.vn/hau-world-cup-ban-nha-gap-chi-38-ty-nha-2-lau-75m2-hem-o-to-gan-nga-tu-mk-thu-duc-r257805,Nhà riêng,38.0,75.0,"Đường 15, Thủ Đức, TP Hồ Chí Minh",Thủ Đức,TP Hồ Chí Minh,,3.0,,,"HẬU WORLD CUP: BÁN NHÀ GẤP - GIÁ CHỈ CÓ TRONG MÙA NÀY-3,8 TỶ - 75M2 HẺM Ô TÔ VÀO NHÀ – NGANG 5M – SÁT MT – 2 TẦNG KIÊN CỐ - NGÃ TƯ MK THỦ ĐỨC 
+ Nhà 2 tầng, rất nhiều công năng cho gia đình dùng.

+ Ngang 5m rộng rãi, ban công thoáng mát, giếng trời lấy nắng sáng vào nhà.

+Vị trí: Sát mặt tiền đường, hẻm ô tô vào nhà, đẹp, sạch sẽ, an ninh

+ Khu vực: Ngay trường Cao đẳng Công Thương, ĐH Văn Hóa. 

+ Cần bán gấp. Chủ thiện chí muốn bán nhanh. Giá chốt bất ngờ.",3.8,3.8,,,2.0,3.0,166,10.8445275,106.7086288,False,False,True,True,3049.023971739805,1506.9934374781772,741.8159300277687,585.4422169909368
2022-12-27 15:29:25,"Tôi cần bán nhà trước Tết, Nguyễn Văn Đậu, Bình Thạnh, SHR, 3tỷ150",https://batdongsan.vn/toi-can-ban-nha-truoc-tet-nguyen-van-dau-binh-thanh-shr-3ty150-r257802,Nhà riêng,3150.0,63.0,"Nguyễn Văn Đậu, Phường 5, Bình Thạnh, Hồ Chí Minh, TP Hồ Chí Minh",Bình Thạnh,TP Hồ Chí Minh,4.0,5.0,Đông-Nam,Đông-Nam,"Bán nhà dọn ở ngay được, đường Nguyễn Văn Đậu, P.5, Bình Thạnh
- Giá : 3ty150 ( thương lượng)
- Diện tích: 4x15,5
- Kết cấu: 1 trệt, 2 lầu + sân thượng ( trước + sau). Bao gồm 1 phòng khách, 1 phòng bếp, 4 phòng ngủ, 5 nhà vệ sinh
- Đường trước nhà 4m xe hơi vào tận nhà, đường thông ra Nguyễn Thượng Hiền, khu dân cư sạch đẹp thoáng mát yên tĩnh
- Nhà hướng Đông Nam
- Tiện ich xung quanh đầy đủ: trường học, chợ, cửa hàng tiện lợi,… Thuận tiện di chuyển qua các quận Gò Vấp, Phú Nhuận, Tân Bình,..
- Phù hợp cho gia đình 5-6 người.
- Sổ hồng chính chủ, sang tên ngay
Liên hệ em My : 0905.916.305 để đi xem nhà ạ!",3.15,3.15,5.0,4.0,3.0,,166,10.8041602,106.5878711,False,True,True,True,1722.7962824725191,4399.887452204575,292.4359441360465,208.21706936472089
2022-12-27 15:26:17,"Tòa nhà CHDV 30 phòng, đường Phan Huy Ích Gò Vấp, giá 28 tỷ",https://batdongsan.vn/toa-nha-chdv-30-phong-duong-phan-huy-ich-go-vap-gia-28-ty-r257801,Nhà riêng,28.0,260.0,"Phan Huy Ích Tân Bình Thành phố Hồ Chí Minh, Gò Vấp, TP Hồ Chí Minh",Gò Vấp,TP Hồ Chí Minh,30.0,30.0,,,"Chủ đang cần bán tòa nhà căn hộ dịch vụ 30 phòng, thu nhập dòng tiền tự khai thác trong khoảng 130 – 150 triệu/tháng. Tòa nhà ngang 12m dài 22m, thiết kế 8 tầng +  thang máy nhập khẩu. Vị trí tọa lạc đường Phan Huy Ích Phường 12 Gò Vấp. Vị trí bao đẹp, thông Nguyễn Duy Cung, giao thông đi lại thuận tiện qua Trường Chinh, Cộng Hòa, Sân bay... Sổ đẹp, vuông vức, hoàn công đầy đủ, công chứng ngay. Chủ mong muốn bán nhanh với giá 28 tỷ còn thương lượng. Nhà giá tốt với khách hợp nhu cầu, phù hợp tài chính của khách!
Nhà giá cao với khách không ưng nhà, bán rẻ mấy vẫn thấy cao!",28.0,28.0,,,8.0,,166,10.8373485,106.6362851,False,True,True,False,1695.2736492988083,1484.6209596260176,616.8555015453045,1294.4631328456896
2022-12-27 15:04:20,"Bán Nhà Tứ Hiệp 44M, Thiết Kế Pháp, Gara Ôtô, Nhà Đẹp Mới Koong Giá chỉ 3 Tỷ!",https://batdongsan.vn/ban-nha-tu-hiep-44m-thiet-ke-phap-gara-oto-nha-dep-moi-koong-gia-chi-3-ty-r257799,Nhà riêng,3.1,44.0,"Thanh Trì, Hà Nội",Thanh Trì,Hà Nội,3.0,,,,"NHÀ ĐẸP - DIỆN TÍCH RỘNG - ÔTÔ VÀO NHÀ - KHU VỰC ĐANG PHÁT TRIỂN - GẦN HỒ ĐIỀU HÒA - TƯƠNG LẠI QUY HOẠCH SÁNG NGỜI 
+ Vị trí cách trung tâm Thanh Trì khoảng 1km, gần KĐT Tứ Hiệp TECCO, di chuyển tuyến Đường Trần Thủ Độ - Vũ Lăng và Cao tốc Pháp Vân chỉ 5p.
+ Nhà mặt ngõ thông thoáng, trước nhà rộng rãi Ô TÔ đỗ hay vào nhà thoải mái.
+ Hàng xóm vô cùng thân thiện, tình cảm, không gian khu vực yên tĩnh, ở sướng. Gần ngay Hồ, thoáng đãng. Khu vui chơi cho trẻ nô đùa thoải mái…
+ Nhà thiết kế 3 ngủ rộng, nhà xây mới koong đẹp long lanh, chủ có tiếng trong khu vực xây nhà chất lượng, tường riêng , móng riêng.
+ Sổ đỏ phân lô, pháp lý chuẩn.
+ Giá: 3tỷ1 ( Chủ bao sang tên, hỗ trợ vay ngân hàng ưu đãi tốt )
Cam Kết hình ảnh thật 100%, Giá chốt có thể linh động.
Quan Tâm Nhà Đất Thanh Trì: Call ngay Hiếu 0975596463 để được tư vấn và đi xem nhà.",3.0,3.1,,3.0,,,166,20.9414616,105.83603265035416,False,False,True,False,1340.473001580325,1293.4350996341554,1091.9412346351862,3638.89871582296
2022-12-27 14:43:32,"Bán Nhà Vườn Tuyến 2 Wordbank Nam Phong, Nam Hải, Hải An",https://batdongsan.vn/ban-nha-vuon-tuyen-2-wordbank-nam-phong-nam-hai-hai-an-r257795,Nhà riêng,3333.33,101.0,"Hải An, Hải Phòng",Hải An,Hải Phòng,,,,,"Bán Nhà Vườn Tuyến 2 Wordbank Nam Phong, Nam Hải, Hải An
Nhật 077.222.1339

Diện tích: 101m2
Công năng & tiện ích:
Căn nhà vườn lô góc có thiết kế sân vườn đẹp và lãng mạn !!!
Ngõ trước nhà 4,5m đường thông tại Nam Phong - Nam Hải - Hải An. Ngôi nhà thuộc tuyến 2 đường Worldbank rất gần trường và UBND phường Nam Hải .
Hướng: Nam
Pháp lý: Sổ đỏ chính chủ",,,,,,,166,20.8262385,106.759046503902,False,False,False,False,4002.804914715958,0.0,3637.169269596607,4808.594045679763
2022-12-27 14:24:13,CẦN BÁN GÁP CĂN NHÀ NGAY TRUNG TÂM CÁI TẮC HẬU GIANG,https://batdongsan.vn/can-ban-gap-can-nha-ngay-trung-tam-cai-tac-hau-giang-r257793,Nhà mặt phố,1.4,90.0,"QUỐC LỘ 1A, TT CÁI TẮC, CHÂU THÀNH A, HẬU GIANG, -Dự án-",Châu Thành A,Hậu Giang,2.0,2.0,Tây-Bắc,Tây-Bắc,"Cần bán lại gấp nhà ngay mặt tiền Quốc Lộ 1A giá rẻ sập sàn.
_DT sử dụng: 140m2.
_Nhà thiết kế 1 trệt 1 lầu
_Sổ Hồng hoàn công
_Hướng Tây Bắc
Gần nhiều tiện ích, phù hợp ở và kinh doanh...
Giá: 1.4 tỷ
Liên hệ để được dẫn xem nhà trực tiếp: 0357 400 743",1.4,1.4,,,2.0,,166,9.93014655,105.64014022638986,False,False,False,False,0.0,0.0,0.0,0.0
2022-12-27 14:23:30,Đón tết 2023  - Bán gấp Phố Chùa Láng - 38M2 x 4Tầng - Mặt tiền Khủng,https://batdongsan.vn/don-tet-2023-ban-gap-pho-chua-lang-38m2-x-4tang-mat-tien-khung-r257792,Nhà riêng,4.6,38.0,"185, Đống Đa, Hà Nội",Đống Đa,Hà Nội,3.0,3.0,Đông-Nam,Đông-Nam,"Mới đẹp liền tay - 50M ra đường oto - Tiện ích ngập tràn

Giá: 4.6 Tỷ ( Có thương lượng, chủ mót có khoảng thương lượng sâu)
Thiết kế: 38M2 x 4 Tầng 
               3 PN, 3WC
- Khu vực phố Chùa Láng, siêu VIP quận Đống Đa, vị trí 10đ
- Khu vực nhiều tiện ích. tổ hợp Đại học Ngoại Thương, Ngoại Giao, Thanh thiếu niên
- 50M ra phố, Ba gác tránh nhau tận cửa. Giao thông vô cùng thuận tiện
Sổ chính chủ cất két, sẵn sàng công chứng",4.6,4.6,3.0,3.0,4.0,4.0,166,13.7989967,100.5491731,False,True,False,True,3616.3397104951073,0.0,1817.675132712356,0.0
2022-12-27 14:21:32,Nhà đẹp tìm Chủ mới 125m2/720Tr Sổ Hồng Riêng HM,https://batdongsan.vn/nha-dep-tim-chu-moi-125m2720tr-so-hong-rieng-hm-r257791,Nhà riêng,0.72,125.0,"Hóc Môn, TP Hồ Chí Minh",Hóc Môn,TP Hồ Chí Minh,3.0,3.0,,,"Nhà thiết kế kiểu hiện đại, sang trọng tối ưu diện tích

Diện tích 125m2 giá full 720Triệu Chính Chủ

????Nhà mới đẹp long lanh ở ngay, hẻm xe hơi ngủ trong nhà.

???? Hẻm thông ra đường lớn, nước máy riêng.

- Phòng khách, 3 phòng ngủ, 1 phòng thờ, 1 phòng sách, 3WC, bếp và ban công.

- Tiện ích xung quanh đầy đủ, cách chợ 100m, trường học các cấp, uỷ ban, bệnh
viện,...

- Mặt tiền đường bê tông 4m, có sân đậu oto rộng rãi.

????Pháp lý chuẩn, sổ sách hoàn công đầy đủ
Liên hệ để được xem nhà trực tiếp",0.72,0.72,3.0,3.0,,,166,10.878345,106.57635314823771,False,False,True,False,1864.0087862848895,3523.5285769292714,2121.4109239522445,2053.5828955458123
2022-12-27 14:02:44,"Cuối năm chính chủ ngộp bank cần bán nhà hẻm xe hơi đậu trước nhà đường Nguyễn Văn Đậu, P.11, Bình Thạnh, SHR,6ty730",https://batdongsan.vn/cuoi-nam-chinh-chu-ngop-bank-can-ban-nha-hem-xe-hoi-dau-truoc-nha-duong-nguyen-van-dau-p11-binh-thanh-shr6ty730-r257787,Nhà riêng,6.73,65.0,"Bình Thạnh, TP Hồ Chí Minh",Bình Thạnh,TP Hồ Chí Minh,2.0,3.0,Đông-Nam,,"Diện tích: 3.5 x 18m. Diện tích đất 65m
Kết cấu: 1 trệt, 1 lửng, 1 lầu.
Gồm 1 phòng khách, bếp, 2 phòng ngủ, 3 nhà vệ sinh.
Tầng trệt có thể làm thêm 1 phòng ngủ phù hợp cho người lớn tuổi
Khu dân trí an ninh, gần chợ, siêu thị, nhà thờ…
Đi hẻm Lê Quang Định vô gần hơn, xe hơi đậu trước nhà.
Pháp lý sổ hồng riêng, hoàn công đầy đủ
Cam kết thông tin thật 100%
Liên hệ xem nhà 24/7",6.73,,3.0,2.0,2.0,,166,10.8041602,106.5878711,False,True,True,True,1722.7962824725191,4399.887452204575,292.4359441360465,208.21706936472089
2022-12-27 13:51:55,Regal Pavillon _ Sự lựa chọn hoàn hảo,https://batdongsan.vn/regal-pavillon-su-lua-chon-hoan-hao-r257786,Nhà,15.0,120.0,"Đà Nẵng, Hải Châu, Đà Nẵng",Hải Châu,Đà Nẵng,,,,,"SHOPHOUSE ĐẲNG CẤP QUỐC TẾ VEN SÔNG HÀN REGAL PAVILON TỐI ĐA NHU CẦU SỬ DỤNG
Chỉ 1 căn Duy nhất tại phố đi bộ trung tâm Đà Nẵng giá ưu đãi có 1 không 2
Quỹ đất trung tâm thành phố ngày càng hiếm hoi để có thể phát triển khu phố kinh doanh đồng bộ về kiến trúc và có nhiều tiện ích như tại Regal Pavillon.
Đáp ứng nhu cầu 3 trong 1: Ở + kinh doanh (hoặc cho thuê) + đầu tư.
- Tuyến phố đi bộ hơn 140 căn kết nối sông Hàn, đối diện Lotte Mart, công viên Châu Á, … tạo nên một không gian mua sắm lý tưởng cho khách du lịch khi đến Đà Nẵng.
- Khu vực quận Hải Châu đông dân nhất TP là quận trung tâm có nhiều tiện ích, dịch vụ thương mại, y tế và giáo dục, cơ quan ban ngành…
Thông tin sản phẩm:
➡️ Shophouse xây sẵn 4 tầng ốp full đá Marble trường tồn với thời gian và hoàn thiện với hệ vật liệu cao cấp.
➡️ Diện tích đất: Ngang 6m dài 20m = 120m2
➡️ Diện tích sàn: 378m2
➡️ Hướng chính: Bắc view công viên châu Á, sổ Hồng có sẵn
Hotline:0359973511 (Thanh Mai) để được hỗ trợ chính sách và giá tốt nhất",,,,,4.0,,166,16.07091195,108.2197343397855,False,False,False,False,0.0,0.0,0.0,0.0
2022-12-27 13:51:55,"Nhà chính chủ lâu năm hẻm đường Duy Tân, P.15, Phú Nhuận, SHR, giá 4 tỷ",https://batdongsan.vn/nha-chinh-chu-lau-nam-hem-duong-duy-tan-p15-phu-nhuan-shr-gia-4-ty-r257785,Nhà riêng,4.0,15.0,"Duy tân, Phú Nhuận, TP Hồ Chí Minh",Phú Nhuận,TP Hồ Chí Minh,3.0,2.0,,,"Nhà chính chủ lâu năm hẻm đường Duy Tân, P.15, Phú Nhuận
Giá 4 tỷ
Diện tích: 3.2 x 5m, diện tích sử dụng 59.5m2
Kết cấu: 1 trệt, 1 lửng, 2 lầu + sân thượng
Gồm 1 phòng khách, bếp, 3 phòng ngủ, 2 nhà vệ sinh
Nhà có cửa sổ thoáng mát, sân trước rộng rãi
Nhà xây kiên cố vật liệu cao cấp, móng ép cọc 10 tim
Pháp lý sổ hồng riêng, hoàn công đầy đủ
Liên hệ kim liên xem nhà 0968186764",4.0,4.0,2.0,3.0,3.0,,166,10.7951937,106.6797349,True,True,True,True,1046.1949709120279,604.7025957859762,392.99898723257195,369.28367821415594
2022-12-27 13:33:56,"Hẻm 8m Phan Văn Trị 3 lầu 4x14 6,8 tỷ P10 Gò Vấp",https://batdongsan.vn/hem-8m-phan-van-tri-3-lau-4x14-68-ty-p10-go-vap-r257784,Nhà riêng,6.8,56.0,"Gò Vấp, TP Hồ Chí Minh",Gò Vấp,TP Hồ Chí Minh,4.0,3.0,,,"NHÀ MỚI CỨNG VÀO Ở NGAY HXH
3 lầu Hẻm 8m phan văn trị 4x14 6,8 tỷ P10 Gò Vấp 

 - Nhà mới cứng 1tr 2 lầu st 4pn 3wc 
 - Trước nhà hẻm 8m, xe hơi ra vào thoải mái. DÂN TRÍ CAO, AN NINH, quan chức 
 - Khu toàn nhà cao tầng, dân cư ổn định
 - Ngay PHAN VĂN TRỊ,NGUYỄN OANH,QUANG TRUNG....
 - Tiện ích gần trường học, gần bệnh viện...",6.8,0.001,3.0,4.0,4.0,4.0,166,10.8440568,106.6403038,False,False,True,False,2434.584050781077,0.0,114.37533151071365,0.0
2022-12-27 13:32:16,"Hẻm 8m Phan Văn Trị 3 lầu 4x14 6,8 tỷ P10 Gò Vấp",https://batdongsan.vn/hem-8m-phan-van-tri-3-lau-4x14-68-ty-p10-go-vap-r257783,Nhà riêng,6.8,56.0,"Gò Vấp, TP Hồ Chí Minh",Gò Vấp,TP Hồ Chí Minh,4.0,3.0,,,"NHÀ MỚI CỨNG VÀO Ở NGAY HXH
3 lầu Hẻm 8m phan văn trị 4x14 6,8 tỷ P10 Gò Vấp 

 - Nhà mới cứng 1tr 2 lầu st 4pn 3wc 
 - Trước nhà hẻm 8m, xe hơi ra vào thoải mái. DÂN TRÍ CAO, AN NINH, quan chức 
 - Khu toàn nhà cao tầng, dân cư ổn định
 - Ngay PHAN VĂN TRỊ,NGUYỄN OANH,QUANG TRUNG....
 - Tiện ích gần trường học, gần bệnh viện...",6.8,0.001,3.0,4.0,4.0,4.0,166,10.8440568,106.6403038,False,False,True,False,2434.584050781077,0.0,114.37533151071365,0.0
2022-12-27 13:22:52,Hxh 4x14 Nguyễn Thái Sơn 2 lầu 7.7 tỷ P5 Gò Vấp,https://batdongsan.vn/hxh-4x14-nguyen-thai-son-2-lau-77-ty-p5-go-vap-r257782,Nhà riêng,7.7,56.0,"Gò Vấp, TP Hồ Chí Minh",Gò Vấp,TP Hồ Chí Minh,3.0,3.0,,,"PHAN VĂN TRỊ - PHẠM VĂN ĐỒNG

Hxh 4x14 Nguyễn Thái Sơn 2 lầu 7.7 tỷ P5 Gò Vấp 
- Nhà 1 trệt 2 lầu, 3PN, 3WC, sân thượng
- Hẻm đẹp, dân trí cao, sát mặt tiền
- Vị trí đẹp, ngay gần ngã 4 Phan Văn Trị, Nguyễn Thái Sơn, Vincom, ĐH Công Nghiệp
- Sổ nở hậu nhẹ, hoàn công đầy đủ",7.7,7.7,3.0,3.0,3.0,3.0,166,10.8440568,106.6403038,False,False,True,False,2434.584050781077,0.0,114.37533151071365,0.0
2022-12-27 11:39:15,"TÌM ĐÂU RA CĂN THỨ HAI RẺ NHẤT KHU VỰC, 3 TẦNG 3PN CÓ PN DƯỚI, GẦN CÔNG VIÊN, THANH KHÊ.",https://batdongsan.vn/tim-dau-ra-can-thu-hai-re-nhat-khu-vuc-3-tang-3pn-co-pn-duoi-gan-cong-vien-thanh-khe-r257778,Nhà riêng,6.9,110.0,"Thanh Khê, Đà Nẵng",Thanh Khê,Đà Nẵng,3.0,,,,"TÌM ĐÂU RA CĂN THỨ HAI, 110m2 GIÁ SẬP HẦM, CHỈ 6,X TỶ 3 TẦNG, CÓ PN DƯỚI, BỂ CÁ COI TIỀN TỶ. 
✅️ Huỳnh Ngọc Huệ thông Điện Biên Phủ, 
✅️ Gần Công An Quận , Công Viên V.v.
✅️ Nhà mới đẹp, chủ tự xây, rất tâm huyết, 3pn (có pn dưới) khách mua chỉ sách vali vào ở đón Tết. 
✅️ Pháp Lý rõ ràng, sổ chính chủ cất két giao dịch ngay, 
✅️ DT ; 110m2 
      Giá chỉ ; 6,x tỷ thương lượng. 
PHONE ; 0981326539 Gặp Công cô đơn xem nhà.",6.0,6.0,,3.0,3.0,3.0,166,16.071795950000002,108.20920548707868,False,False,False,False,0.0,0.0,0.0,0.0
2022-12-27 11:00:09,NHÀ 2 TẦNG MỚI KENG Ở LUÔN - HẺM 3M THÔNG 10M RA HXH - GÒ VẤP CHỈ 3.88 TỶ.,https://batdongsan.vn/nha-2-tang-moi-keng-o-luon-hem-3m-thong-10m-ra-hxh-go-vap-chi-388-ty-r257772,Nhà riêng,3.68,,"Gò Vấp, TP Hồ Chí Minh",Gò Vấp,TP Hồ Chí Minh,2.0,2.0,,,"+ Nhà xây hết đất 32m2, sổ vuông đẹp hoàn công đầy đủ.
+ 1 trệt 1 lầu 2PN 2 nhà vệ sinh, mới keng chủ mới chỉ việc dọn về ở.
+ Hẻm 3m thẳng đẹp thông, cách hẻm xe hơi 10m, cách mặt tiền hơn 50m.
+ Khu vực an ninh, yên tĩnh, tiện ích xung quanh gì cũng có.
+ Xung quanh là Phạm Văn Chiêu, Lê Văn Thọ, Quang Trung giao thông cực thuận tiện.",3.88,,2.0,2.0,2.0,2.0,166,10.8440568,106.6403038,False,False,True,False,2434.584050781077,0.0,114.37533151071365,0.0
2022-12-27 10:47:56,Nhà 91 m2 - Hẻm xe hơi - Song Hành - Đông Hưng Thuận - Quận 12 - Gấp bán chỉ 4 tỷ 6.,https://batdongsan.vn/nha-91-m2-hem-xe-hoi-song-hanh-dong-hung-thuan-quan-12-gap-ban-chi-4-ty-6-r257771,Nhà riêng,46.0,91.0,Đông Hưng Thuận - Quận 12 - Tp Hồ Chí Minh,Quận 12,TP Hồ Chí Minh,2.0,2.0,,,"Nhà 91 m2 - Hẻm xe hơi - Song Hành - Đông Hưng Thuận - Quận 12 - Gấp bán chỉ 4 tỷ 6.

- Nhà hẻm xe hơi - Gần mặt tiền đường Đông Hưng Thuận - Quận 12.
- Diện tích chuẩn đẹp 4.2 x 23.
- 2 mặt hẻm thông thoáng thích hợp vừa ở vừa cho thuê .
- Khu vực trung tâm tiện ích của Quận 12.
- Sổ hồng riêng , mua bán công chứng nhanh.
☎️ 0974642818 gặp Tươi xem nhà , xem sổ .",4.6,4.6,,,,,166,10.86141075,106.66420925636412,False,False,True,False,0.0,0.0,783.7960245215546,0.0
2022-12-27 10:43:07,"Bán nhà mp Ngọc Khánh-Kim Mã,2 mặt thoáng-KD-vỉa hè,45m2x5T, giá 17,8 tỷ",https://batdongsan.vn/ban-nha-mp-ngoc-khanh-kim-ma2-mat-thoang-kd-via-he45m2x5t-gia-178-ty-r257770,Nhà mặt phố,17.8,45.0,"Ba Đình, Hà Nội",Ba Đình,Hà Nội,,,,,"-Vị trí cách phố Kim Mã 100m, từ tầng 3 view trọn hồ Giảng Võ.
- Đối diện là quỹ đất xây dựng khu phức hợp Giảng Võ, tương lai cực sáng.
- Hiện trạng nhà 5 đang kinh doanh sầm uất doanh thu khủng.
-Thiết kế hiện đại có thể cải tạo lắp thêm Thang Máy.
Tầng 1.2.3.4: Thông sàn, vs
Tầng 5: Thiết kế để khu bếp siêu rộng
Sổ đỏ chính chủ, pháp lý sạch, sẵn sàng giao dịch.
Gía : 17,8 tỷ ( có thương lượng )
Liên hệ ; chị Tâm 0985428591 để được tư vấn và xem nhà miễn phí.",17.8,17.8,,,5.0,,166,21.03713945,105.83587847363592,True,True,True,True,447.7947654379039,552.0538645372868,709.7724027338123,727.6185433091002
2022-12-27 10:03:16,BÁN NHÀ 50M 5 TẦNG - CÁCH ĐƯỜNG GIẢI PHÓNG 40M - 4.3 TỶ,https://batdongsan.vn/ban-nha-50m-5-tang-cach-duong-giai-phong-40m-43-ty-r257766,Nhà riêng,4.3,50.0,"Hoàng Mai, Hà Nội",Hoàng Mai,Hà Nội,,,,,"BÁN NHÀ 50M 5 TẦNG - CÁCH ĐƯỜNG GIẢI PHÓNG 40M - 4.3 TỶ
NHÀ ĐẸP TIỆN ÍCH BẠT NGÀN KHÔNG THIẾU GÌ: BỆNH VIỆN BẠCH MAI, BẾN XE NƯỚC NGẦM, ĐẠI HỌC BÁCH KINH XÂY,...
GIA ĐÌNH CHỦ NHÀ LÀ DÂN TRÍ THỨC, CON CÁI ĐỀU HỌC TRƯỜNG QUỐC TẾ
GIÁ CHỈ 4.3 TỶ THƯỢNG LƯỢNG NHẸ
LIÊN HỆ EM BÁCH ĐỂ ĐƯỢC XEM NHÀ MIỄN PHÍ
☎️ ĐT, ZALO 0906264996
MIỄN MÔI GIỚI, TRUNG GIAN",4.3,4.3,,,5.0,5.0,167,20.9755354,105.85744654567378,False,True,True,True,2150.84992683589,1380.8327982693081,1190.6663845491378,587.1709698297158
2022-12-27 09:32:45,BÁN NHÀ HOÀNG MAI- GIÁ TỐT- GẦN ÔTÔ- NHÀ ĐẸP THOÁNG- NGÕ RỘNG- 84TR/M2 x 38m2,https://batdongsan.vn/ban-nha-hoang-mai-gia-tot-gan-oto-nha-dep-thoang-ngo-rong-84trm2-x-38m2-r257762,Nhà riêng,3.2,38.0,"Đường Hoàng Mai, Hoàng Mai, HN, Hà Nội",Hoàng Mai,Hà Nội,4.0,,,,"???? Vị trí đẹp, ngõ to xm tránh dễ dàng, gần hồ Đền Lừ

???? Khu vực nhộn nhịp, Tiện di chuyển sang các tuyến phố : Tân Mai, Kim Đồng, Tam Trinh…

???? Nhiều tiện ích: gần chợ, Vinmart+, trường học, Nhà thi đấu TT Đền Lừ…

???? DT 38 m2-Thiết kế 4 tầng, đầy đủ công năng cho hộ gia đình với 4 PN

???? Sổ đỏ chính chủ sẵn sàng giao dịch

$$ Giá 3.2 tỷ + thương lượng

LH: Mr Phạm Bình_ Chuyên nhà HN 0988 496 967
•	TÌM nhà theo nhu cầu, 
•	DẪN xem nhà,
•	HỔ TRỢ mọi VĐ liên quan đến giao dịch- bao gồm pháp lý",3.2,3.2,,4.0,4.0,,167,20.9860581,105.8615708,False,True,True,True,2099.0251622735937,373.3505607349375,1047.9719162910994,279.7644904943013
